,id,name,type,episodes,episodes_category,duration_per_ep,status,aired_from,aired_to,genre,producer,studio,score,scored_by,rank,rating
0,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Adventure,Aniplex,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
1,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Drama,Aniplex,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
2,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Fantasy,Aniplex,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
3,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Adventure,Dentsu,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
4,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Drama,Dentsu,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
5,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Fantasy,Dentsu,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
6,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Adventure,Shogakukan-Shueisha Productions,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
7,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Drama,Shogakukan-Shueisha Productions,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
8,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Fantasy,Shogakukan-Shueisha Productions,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
9,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Adventure,Nippon Television Network,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
10,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Drama,Nippon Television Network,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
11,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Fantasy,Nippon Television Network,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
12,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Adventure,TOHO animation,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
13,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Drama,TOHO animation,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
14,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Fantasy,TOHO animation,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
15,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Adventure,Shogakukan,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
16,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Drama,Shogakukan,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
17,52991,Frieren: Beyond Journey's End,TV,28.0,0 - 50 Episodes,24.0,Finished Airing,2023-09-29T00:00:00+00:00,2024-03-22T00:00:00+00:00,Fantasy,Shogakukan,Madhouse,9.3,676737.0,1.0,PG-13 - Teens 13 or older
18,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Action,Aniplex,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
19,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Adventure,Aniplex,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
20,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Drama,Aniplex,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
21,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Fantasy,Aniplex,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
22,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Action,Square Enix,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
23,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Adventure,Square Enix,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
24,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Drama,Square Enix,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
25,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Fantasy,Square Enix,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
26,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Action,Mainichi Broadcasting System,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
27,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Adventure,Mainichi Broadcasting System,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
28,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Drama,Mainichi Broadcasting System,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
29,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Fantasy,Mainichi Broadcasting System,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
30,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Action,Techno Sound,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
31,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Adventure,Techno Sound,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
32,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Drama,Techno Sound,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
33,5114,Fullmetal Alchemist: Brotherhood,TV,64.0,50 - 100 Episodes,24.0,Finished Airing,2009-04-05T00:00:00+00:00,2010-07-04T00:00:00+00:00,Fantasy,Techno Sound,Bones,9.1,2223666.0,2.0,R - 17+ (violence & profanity)
34,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,Frontier Works,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
35,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,Frontier Works,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
36,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,Frontier Works,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
37,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,Media Factory,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
38,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,Media Factory,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
39,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,Media Factory,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
40,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,Kadokawa Shoten,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
41,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,Kadokawa Shoten,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
42,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,Kadokawa Shoten,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
43,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,Movic,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
44,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,Movic,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
45,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,Movic,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
46,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,AT-X,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
47,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,AT-X,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
48,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,AT-X,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
49,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,Kadokawa Pictures Japan,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
50,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,Kadokawa Pictures Japan,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
51,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,Kadokawa Pictures Japan,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
52,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Drama,Nitroplus,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
53,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Sci-Fi,Nitroplus,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
54,9253,Steins;Gate,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,Suspense,Nitroplus,White Fox,9.07,1467570.0,3.0,PG-13 - Teens 13 or older
55,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Production I.G,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
56,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Production I.G,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
57,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Production I.G,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
58,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Dentsu,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
59,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Dentsu,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
60,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Dentsu,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
61,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Mainichi Broadcasting System,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
62,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Mainichi Broadcasting System,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
63,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Mainichi Broadcasting System,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
64,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Pony Canyon,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
65,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Pony Canyon,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
66,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Pony Canyon,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
67,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Kodansha,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
68,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Kodansha,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
69,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Kodansha,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
70,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Techno Sound,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
71,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Techno Sound,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
72,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Techno Sound,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
73,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Action,Pony Canyon Enterprises,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
74,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Drama,Pony Canyon Enterprises,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
75,38524,Attack on Titan Season 3 Part 2,TV,10.0,0 - 50 Episodes,23.0,Finished Airing,2019-04-29T00:00:00+00:00,2019-07-01T00:00:00+00:00,Suspense,Pony Canyon Enterprises,Wit Studio,9.05,1700946.0,4.0,R - 17+ (violence & profanity)
76,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Action,TV Tokyo,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
77,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Comedy,TV Tokyo,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
78,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Sci-Fi,TV Tokyo,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
79,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Action,Aniplex,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
80,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Comedy,Aniplex,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
81,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Sci-Fi,Aniplex,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
82,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Action,Dentsu,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
83,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Comedy,Dentsu,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
84,28977,Gintama Season 4,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2015-04-08T00:00:00+00:00,2016-03-30T00:00:00+00:00,Sci-Fi,Dentsu,Bandai Namco Pictures,9.05,264260.0,5.0,PG-13 - Teens 13 or older
85,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Action,VAP,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
86,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Adventure,VAP,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
87,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Fantasy,VAP,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
88,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Action,Nippon Television Network,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
89,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Adventure,Nippon Television Network,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
90,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Fantasy,Nippon Television Network,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
91,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Action,Shueisha,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
92,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Adventure,Shueisha,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
93,11061,Hunter x Hunter,TV,148.0,100 - 250 Episodes,23.0,Finished Airing,2011-10-02T00:00:00+00:00,2014-09-24T00:00:00+00:00,Fantasy,Shueisha,Madhouse,9.03,1883243.0,8.0,PG-13 - Teens 13 or older
94,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Action,TV Tokyo,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
95,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Comedy,TV Tokyo,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
96,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Sci-Fi,TV Tokyo,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
97,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Action,Aniplex,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
98,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Comedy,Aniplex,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
99,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Sci-Fi,Aniplex,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
100,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Action,Dentsu,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
101,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Comedy,Dentsu,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
102,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Sci-Fi,Dentsu,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
103,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Action,Trinity Sound,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
104,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Comedy,Trinity Sound,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
105,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Sci-Fi,Trinity Sound,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
106,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Action,Miracle Robo,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
107,9969,Gintama Season 2,TV,51.0,50 - 100 Episodes,24.0,Finished Airing,2011-04-04T00:00:00+00:00,2012-03-26T00:00:00+00:00,Comedy,Miracle Robo,Sunrise,9.02,249397.0,9.0,PG-13 - Teens 13 or older
